FID,OBJECTID,TYPE,CODE,Shape_Leng,CONST_CODE,Shape_Area,OBJECTID_1,NAME,OBJECTID_2,CONSTITUEN,COUNTY_ASS,SPOILT,COUNTY_A_1,REJECTED,REPORTED,SPOILT_VAL,VALID,DISPUTED,RESULT,COUNTY_COD,Shape_Le_1,COUNTY_NAM,Shape_Le_2,REGISTERED,X,Y
36997,36829,Other Tracks and Footpaths,5,0.011086000000000,230,0.005937694250000,968,BWIRI,4426,FUNYULA,1151,56,BWIRI,256,7,0.022544283413849,2484,0,1,40,0.420956940680000,BUSIA,0.420956940680000,6143,,
36998,36830,Other Tracks and Footpaths,5,0.005889000000000,230,0.005937694250000,968,BWIRI,4426,FUNYULA,1151,56,BWIRI,256,7,0.022544283413849,2484,0,1,40,0.420956940680000,BUSIA,0.420956940680000,6143,,
36999,36831,Other Tracks and Footpaths,5,0.012421000000000,230,0.005937694250000,968,BWIRI,4426,FUNYULA,1151,56,BWIRI,256,7,0.022544283413849,2484,0,1,40,0.420956940680000,BUSIA,0.420956940680000,6143,,
37000,36832,Other Tracks and Footpaths,5,0.013388000000000,230,0.005937694250000,968,BWIRI,4426,FUNYULA,1151,56,BWIRI,256,7,0.022544283413849,2484,0,1,40,0.420956940680000,BUSIA,0.420956940680000,6143,,
37001,36833,Other Tracks and Footpaths,5,0.004721000000000,230,0.005937694250000,968,BWIRI,4426,FUNYULA,1151,56,BWIRI,256,7,0.022544283413849,2484,0,1,40,0.420956940680000,BUSIA,0.420956940680000,6143,,
37002,36834,Other Tracks and Footpaths,5,0.011492000000000,230,0.005937694250000,968,BWIRI,4426,FUNYULA,1151,56,BWIRI,256,7,0.022544283413849,2484,0,1,40,0.420956940680000,BUSIA,0.420956940680000,6143,,
37003,36835,Other Tracks and Footpaths,5,0.007871000000000,230,0.005937694250000,968,BWIRI,4426,FUNYULA,1151,56,BWIRI,256,7,0.022544283413849,2484,0,1,40,0.420956940680000,BUSIA,0.420956940680000,6143,,
37004,36836,Other Tracks and Footpaths,5,0.011571000000000,230,0.005937694250000,968,BWIRI,4426,FUNYULA,1151,56,BWIRI,256,7,0.022544283413849,2484,0,1,40,0.420956940680000,BUSIA,0.420956940680000,6143,,
37005,36837,Other Tracks and Footpaths,5,0.004248000000000,230,0.005937694250000,968,BWIRI,4426,FUNYULA,1151,56,BWIRI,256,7,0.022544283413849,2484,0,1,40,0.420956940680000,BUSIA,0.420956940680000,6143,,
37006,36838,Other Tracks and Footpaths,5,0.001294000000000,230,0.005937694250000,968,BWIRI,4426,FUNYULA,1151,56,BWIRI,256,7,0.022544283413849,2484,0,1,40,0.420956940680000,BUSIA,0.420956940680000,6143,,
37007,36839,Other Tracks and Footpaths,5,0.005558000000000,230,0.005937694250000,968,BWIRI,4426,FUNYULA,1151,56,BWIRI,256,7,0.022544283413849,2484,0,1,40,0.420956940680000,BUSIA,0.420956940680000,6143,,
37008,36840,Other Tracks and Footpaths,5,0.001316000000000,230,0.005937694250000,968,BWIRI,4426,FUNYULA,1151,56,BWIRI,256,7,0.022544283413849,2484,0,1,40,0.420956940680000,BUSIA,0.420956940680000,6143,,
37009,36841,Other Tracks and Footpaths,5,0.012721000000000,230,0.005937694250000,968,BWIRI,4426,FUNYULA,1151,56,BWIRI,256,7,0.022544283413849,2484,0,1,40,0.420956940680000,BUSIA,0.420956940680000,6143,,
37010,36843,Other Tracks and Footpaths,5,0.005977000000000,230,0.005937694250000,968,BWIRI,4426,FUNYULA,1151,56,BWIRI,256,7,0.022544283413849,2484,0,1,40,0.420956940680000,BUSIA,0.420956940680000,6143,,
37011,36844,Other Tracks and Footpaths,5,0.012768000000000,230,0.005937694250000,968,BWIRI,4426,FUNYULA,1151,56,BWIRI,256,7,0.022544283413849,2484,0,1,40,0.420956940680000,BUSIA,0.420956940680000,6143,,
37015,36848,Other Tracks and Footpaths,5,0.009710000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
37016,36849,Other Tracks and Footpaths,5,0.004044000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
37017,36850,Other Tracks and Footpaths,5,0.012873000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
37018,36851,Other Tracks and Footpaths,5,0.003854000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
37021,36854,Other Tracks and Footpaths,5,0.007690000000000,230,0.005937694250000,968,BWIRI,4426,FUNYULA,1151,56,BWIRI,256,7,0.022544283413849,2484,0,1,40,0.420956940680000,BUSIA,0.420956940680000,6143,,
37022,36855,Other Tracks and Footpaths,5,0.010568000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
37023,36856,Other Tracks and Footpaths,5,0.008565000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
37024,36857,Other Tracks and Footpaths,5,0.006972000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
37025,36858,Other Tracks and Footpaths,5,0.020372000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
37026,36859,Other Tracks and Footpaths,5,0.001304000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
37027,37189,Bound Surface,1,0.000409000000000,230,0.006839590860000,976,AGENG'A NANGUBA,4445,FUNYULA,1150,72,AGENG'A NANGUBA,216,9,0.021595680863827,3334,0,1,40,0.449394815520000,BUSIA,0.449394815520000,8980,,
37028,36860,Other Tracks and Footpaths,5,0.013151000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
37029,36861,Other Tracks and Footpaths,5,0.011433000000000,231,0.003577605810000,974,BUNYALA CENTRAL,4437,BUDALANGI,1152,,BUNYALA CENTRAL,,,,,,0,40,0.270293540520000,BUSIA,0.270293540520000,,,
37031,36863,Other Tracks and Footpaths,5,0.006896000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
37032,36864,Other Tracks and Footpaths,5,0.002936000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
37033,36865,Other Tracks and Footpaths,5,0.004100000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
37037,36869,Other Tracks and Footpaths,5,0.014288000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
37038,36870,Other Tracks and Footpaths,5,0.002928000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
37063,37190,Main Track (Mortorable),4,0.001151000000000,230,0.005937694250000,968,BWIRI,4426,FUNYULA,1151,56,BWIRI,256,7,0.022544283413849,2484,0,1,40,0.420956940680000,BUSIA,0.420956940680000,6143,,
37132,37320,Other Tracks and Footpaths,5,0.000520000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
37142,37321,Main Track (Mortorable),4,0.008041000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
37142,37321,Main Track (Mortorable),4,0.008041000000000,230,0.005937694250000,968,BWIRI,4426,FUNYULA,1151,56,BWIRI,256,7,0.022544283413849,2484,0,1,40,0.420956940680000,BUSIA,0.420956940680000,6143,,
37148,37322,Main Track (Mortorable),4,0.014654000000000,230,0.005937694250000,968,BWIRI,4426,FUNYULA,1151,56,BWIRI,256,7,0.022544283413849,2484,0,1,40,0.420956940680000,BUSIA,0.420956940680000,6143,,
37154,37323,Main Track (Mortorable),4,0.003334000000000,230,0.005937694250000,968,BWIRI,4426,FUNYULA,1151,56,BWIRI,256,7,0.022544283413849,2484,0,1,40,0.420956940680000,BUSIA,0.420956940680000,6143,,
37162,37324,Main Track (Mortorable),4,0.008686000000000,230,0.005937694250000,968,BWIRI,4426,FUNYULA,1151,56,BWIRI,256,7,0.022544283413849,2484,0,1,40,0.420956940680000,BUSIA,0.420956940680000,6143,,
37167,37325,Main Track (Mortorable),4,0.002063000000000,230,0.005937694250000,968,BWIRI,4426,FUNYULA,1151,56,BWIRI,256,7,0.022544283413849,2484,0,1,40,0.420956940680000,BUSIA,0.420956940680000,6143,,
37171,37326,Main Track (Mortorable),4,0.016557000000000,230,0.005937694250000,968,BWIRI,4426,FUNYULA,1151,56,BWIRI,256,7,0.022544283413849,2484,0,1,40,0.420956940680000,BUSIA,0.420956940680000,6143,,
37174,37327,Main Track (Mortorable),4,0.018507000000000,230,0.006839590860000,976,AGENG'A NANGUBA,4445,FUNYULA,1150,72,AGENG'A NANGUBA,216,9,0.021595680863827,3334,0,1,40,0.449394815520000,BUSIA,0.449394815520000,8980,,
37176,37042,Bound Surface,1,0.005838000000000,231,0.009664264730000,977,BUNYALA SOUTH,4456,BUDALANGI,1155,0,BUNYALA SOUTH,0,2,0.000000000000000,54,0,1,40,0.466601375150000,BUSIA,0.466601375150000,6107,,
37180,37328,Main Track (Mortorable),4,0.027236000000000,230,0.006839590860000,976,AGENG'A NANGUBA,4445,FUNYULA,1150,72,AGENG'A NANGUBA,216,9,0.021595680863827,3334,0,1,40,0.449394815520000,BUSIA,0.449394815520000,8980,,
37182,37043,Bound Surface,1,0.003670000000000,231,0.009664264730000,977,BUNYALA SOUTH,4456,BUDALANGI,1155,0,BUNYALA SOUTH,0,2,0.000000000000000,54,0,1,40,0.466601375150000,BUSIA,0.466601375150000,6107,,
37182,37043,Bound Surface,1,0.003670000000000,231,0.003577605810000,974,BUNYALA CENTRAL,4437,BUDALANGI,1152,,BUNYALA CENTRAL,,,,,,0,40,0.270293540520000,BUSIA,0.270293540520000,,,
37188,37044,Bound Surface,1,0.010520000000000,231,0.003577605810000,974,BUNYALA CENTRAL,4437,BUDALANGI,1152,,BUNYALA CENTRAL,,,,,,0,40,0.270293540520000,BUSIA,0.270293540520000,,,
37194,37045,Bound Surface,1,0.000267000000000,231,0.003577605810000,974,BUNYALA CENTRAL,4437,BUDALANGI,1152,,BUNYALA CENTRAL,,,,,,0,40,0.270293540520000,BUSIA,0.270293540520000,,,
37200,37046,Bound Surface,1,0.001898000000000,231,0.003577605810000,974,BUNYALA CENTRAL,4437,BUDALANGI,1152,,BUNYALA CENTRAL,,,,,,0,40,0.270293540520000,BUSIA,0.270293540520000,,,
37204,37047,Bound Surface,1,0.008007000000000,231,0.003577605810000,974,BUNYALA CENTRAL,4437,BUDALANGI,1152,,BUNYALA CENTRAL,,,,,,0,40,0.270293540520000,BUSIA,0.270293540520000,,,
37216,37335,Main Track (Mortorable),4,0.004822000000000,230,0.006839590860000,976,AGENG'A NANGUBA,4445,FUNYULA,1150,72,AGENG'A NANGUBA,216,9,0.021595680863827,3334,0,1,40,0.449394815520000,BUSIA,0.449394815520000,8980,,
37219,37336,Main Track (Mortorable),4,0.019995000000000,230,0.005937694250000,968,BWIRI,4426,FUNYULA,1151,56,BWIRI,256,7,0.022544283413849,2484,0,1,40,0.420956940680000,BUSIA,0.420956940680000,6143,,
37219,37336,Main Track (Mortorable),4,0.019995000000000,230,0.006839590860000,976,AGENG'A NANGUBA,4445,FUNYULA,1150,72,AGENG'A NANGUBA,216,9,0.021595680863827,3334,0,1,40,0.449394815520000,BUSIA,0.449394815520000,8980,,
37223,37048,Bound Surface,1,0.007162000000000,231,0.003577605810000,974,BUNYALA CENTRAL,4437,BUDALANGI,1152,,BUNYALA CENTRAL,,,,,,0,40,0.270293540520000,BUSIA,0.270293540520000,,,
37230,37049,Bound Surface,1,0.005922000000000,231,0.003577605810000,974,BUNYALA CENTRAL,4437,BUDALANGI,1152,,BUNYALA CENTRAL,,,,,,0,40,0.270293540520000,BUSIA,0.270293540520000,,,
37237,37050,Bound Surface,1,0.001439000000000,231,0.003577605810000,974,BUNYALA CENTRAL,4437,BUDALANGI,1152,,BUNYALA CENTRAL,,,,,,0,40,0.270293540520000,BUSIA,0.270293540520000,,,
37240,37051,Bound Surface,1,0.014570000000000,231,0.003577605810000,974,BUNYALA CENTRAL,4437,BUDALANGI,1152,,BUNYALA CENTRAL,,,,,,0,40,0.270293540520000,BUSIA,0.270293540520000,,,
37266,36954,Main Track (Mortorable),4,0.007510000000000,231,0.003577605810000,974,BUNYALA CENTRAL,4437,BUDALANGI,1152,,BUNYALA CENTRAL,,,,,,0,40,0.270293540520000,BUSIA,0.270293540520000,,,
37272,36955,Main Track (Mortorable),4,0.017392000000000,231,0.003577605810000,974,BUNYALA CENTRAL,4437,BUDALANGI,1152,,BUNYALA CENTRAL,,,,,,0,40,0.270293540520000,BUSIA,0.270293540520000,,,
37277,36956,Main Track (Mortorable),4,0.011958000000000,231,0.003577605810000,974,BUNYALA CENTRAL,4437,BUDALANGI,1152,,BUNYALA CENTRAL,,,,,,0,40,0.270293540520000,BUSIA,0.270293540520000,,,
37282,36957,Main Track (Mortorable),4,0.006753000000000,231,0.003577605810000,974,BUNYALA CENTRAL,4437,BUDALANGI,1152,,BUNYALA CENTRAL,,,,,,0,40,0.270293540520000,BUSIA,0.270293540520000,,,
37287,36958,Main Track (Mortorable),4,0.002789000000000,231,0.003577605810000,974,BUNYALA CENTRAL,4437,BUDALANGI,1152,,BUNYALA CENTRAL,,,,,,0,40,0.270293540520000,BUSIA,0.270293540520000,,,
37293,36959,Main Track (Mortorable),4,0.008652000000000,231,0.003577605810000,974,BUNYALA CENTRAL,4437,BUDALANGI,1152,,BUNYALA CENTRAL,,,,,,0,40,0.270293540520000,BUSIA,0.270293540520000,,,
37328,37067,Bound Surface,1,0.016464000000000,231,0.003577605810000,974,BUNYALA CENTRAL,4437,BUDALANGI,1152,,BUNYALA CENTRAL,,,,,,0,40,0.270293540520000,BUSIA,0.270293540520000,,,
37337,37069,Other Tracks and Footpaths,5,0.004096000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
37468,37106,Bound Surface,1,0.010917000000000,230,0.005937694250000,968,BWIRI,4426,FUNYULA,1151,56,BWIRI,256,7,0.022544283413849,2484,0,1,40,0.420956940680000,BUSIA,0.420956940680000,6143,,
37474,37107,Bound Surface,1,0.001361000000000,230,0.005937694250000,968,BWIRI,4426,FUNYULA,1151,56,BWIRI,256,7,0.022544283413849,2484,0,1,40,0.420956940680000,BUSIA,0.420956940680000,6143,,
37478,37108,Bound Surface,1,0.007388000000000,230,0.005937694250000,968,BWIRI,4426,FUNYULA,1151,56,BWIRI,256,7,0.022544283413849,2484,0,1,40,0.420956940680000,BUSIA,0.420956940680000,6143,,
37483,37109,Bound Surface,1,0.010283000000000,230,0.005937694250000,968,BWIRI,4426,FUNYULA,1151,56,BWIRI,256,7,0.022544283413849,2484,0,1,40,0.420956940680000,BUSIA,0.420956940680000,6143,,
37489,37110,Bound Surface,1,0.002692000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
37495,37111,Bound Surface,1,0.000568000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
37498,37112,Bound Surface,1,0.000478000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
37503,37113,Bound Surface,1,0.006310000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
37509,37114,Bound Surface,1,0.009125000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
37514,37115,Bound Surface,1,0.007837000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
37518,37116,Bound Surface,1,0.003869000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
37523,37117,Bound Surface,1,0.003402000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
37529,37118,Bound Surface,1,0.006312000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
37684,37119,Bound Surface,1,0.006588000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
37686,37120,Bound Surface,1,0.004108000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
37687,37121,Bound Surface,1,0.002994000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
37689,37122,Other Tracks and Footpaths,5,0.011517000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
37689,37122,Other Tracks and Footpaths,5,0.011517000000000,230,0.005937694250000,968,BWIRI,4426,FUNYULA,1151,56,BWIRI,256,7,0.022544283413849,2484,0,1,40,0.420956940680000,BUSIA,0.420956940680000,6143,,
37691,37123,Other Tracks and Footpaths,5,0.000214000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
37694,37124,Bound Surface,1,0.000692000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
37695,37125,Bound Surface,1,0.005015000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
37698,37126,Bound Surface,1,0.003023000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
37699,37127,Bound Surface,1,0.024517000000000,231,0.006364518920000,969,BUNYALA WEST,4428,BUDALANGI,1154,8,BUNYALA WEST,48,1,0.023460410557185,341,0,1,40,0.344489656270000,BUSIA,0.344489656270000,8401,,
37699,37127,Bound Surface,1,0.024517000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
37703,37128,Main Track (Mortorable),4,0.001301000000000,231,0.006364518920000,969,BUNYALA WEST,4428,BUDALANGI,1154,8,BUNYALA WEST,48,1,0.023460410557185,341,0,1,40,0.344489656270000,BUSIA,0.344489656270000,8401,,
37706,37129,Bound Surface,1,0.003143000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
37708,37130,Bound Surface,1,0.013019000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
37710,37131,Main Track (Mortorable),4,0.006872000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
37713,37132,Other Tracks and Footpaths,5,0.012597000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
37715,37133,Other Tracks and Footpaths,5,0.003706000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
37718,37134,Main Track (Mortorable),4,0.018140000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
37720,37135,Main Track (Mortorable),4,0.001608000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
37724,37136,Main Track (Mortorable),4,0.008746000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
37726,37137,Bound Surface,1,0.009692000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
37727,37138,Main Track (Mortorable),4,0.009062000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
37729,37139,Main Track (Mortorable),4,0.001709000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
37731,37140,Main Track (Mortorable),4,0.001747000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
37734,37141,Main Track (Mortorable),4,0.008672000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
37736,37142,Main Track (Mortorable),4,0.006028000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
37738,37143,Main Track (Mortorable),4,0.012344000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
37741,37144,Bound Surface,1,0.001699000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
37744,37145,Bound Surface,1,0.000223000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
37745,37146,Bound Surface,1,0.001157000000000,230,0.004503266280000,962,NANGINA,4413,FUNYULA,1149,24,NANGINA,176,7,0.009623095429030,2494,0,1,40,0.397705419300000,BUSIA,0.397705419300000,6934,,
37747,37147,Bound Surface,1,0.012543000000000,230,0.004503266280000,962,NANGINA,4413,FUNYULA,1149,24,NANGINA,176,7,0.009623095429030,2494,0,1,40,0.397705419300000,BUSIA,0.397705419300000,6934,,
37747,37147,Bound Surface,1,0.012543000000000,230,0.006839590860000,976,AGENG'A NANGUBA,4445,FUNYULA,1150,72,AGENG'A NANGUBA,216,9,0.021595680863827,3334,0,1,40,0.449394815520000,BUSIA,0.449394815520000,8980,,
37749,37148,Bound Surface,1,0.002446000000000,230,0.006839590860000,976,AGENG'A NANGUBA,4445,FUNYULA,1150,72,AGENG'A NANGUBA,216,9,0.021595680863827,3334,0,1,40,0.449394815520000,BUSIA,0.449394815520000,8980,,
37750,37149,Bound Surface,1,0.000367000000000,230,0.006839590860000,976,AGENG'A NANGUBA,4445,FUNYULA,1150,72,AGENG'A NANGUBA,216,9,0.021595680863827,3334,0,1,40,0.449394815520000,BUSIA,0.449394815520000,8980,,
37753,37150,Bound Surface,1,0.000366000000000,230,0.006839590860000,976,AGENG'A NANGUBA,4445,FUNYULA,1150,72,AGENG'A NANGUBA,216,9,0.021595680863827,3334,0,1,40,0.449394815520000,BUSIA,0.449394815520000,8980,,
37754,37151,Bound Surface,1,0.004009000000000,230,0.006839590860000,976,AGENG'A NANGUBA,4445,FUNYULA,1150,72,AGENG'A NANGUBA,216,9,0.021595680863827,3334,0,1,40,0.449394815520000,BUSIA,0.449394815520000,8980,,
